CASE_REFERENCE,X_COORD,Y_COORD,ADDRESS,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
101000107064,11779181.4377165,3719742.71187354,1700 Hampton St,5,Maymont Park,3,Near West-5
246173-101000096599,11780184.3832115,3719458.67610862,1710 Hampton St,5,Maymont Park,3,Near West-5
101000052359,11780224.1192154,3719365.79274266,1714 Hampton St,5,Maymont Park,3,Near West-5
101000053843,11780224.1192154,3719365.79274266,1714 Hampton St,5,Maymont Park,3,Near West-5
101000048960,11779988.098949,3721174.956324,2201 Shields Lake Dr,5,Maymont Park,3,Near West-5
263608-101000108297,11779988.098949,3721174.956324,2201 Shields Lake Dr,5,Maymont Park,3,Near West-5
201814-101000059143,11778140.6992345,3719869.51326982,2350-2362 Park Dr,5,Maymont Park,3,Near West-5
230362-101000082204,11779539.4120934,3718910.23675269,N Bank Trail,5,Maymont Park,3,Near West-5
101000122550,11780128.569469,3721226.961141,2101 Shields Lake Dr,5,Maymont Park,3,Near West-5
101000122551,11780128.569469,3721226.961141,2101 Shields Lake Dr,5,Maymont Park,3,Near West-5
