Service Request,Status URL,Status,Request Date,Description
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014697&type=new_cs180301154109&viewRole=,DPW000014697,,2018-12-22-9:17-am,4 large unavoidable potholes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014695&type=new_cs180301154109&viewRole=,DPW000014695,Assigned,2018-12-22-8:03-am,Pothole has created debris that broke the rear window of my vehicle.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014693&type=new_cs180301154109&viewRole=,DPW000014693,,2018-12-21-7:41-pm,"Several pot holes in front of residence - there was a temporary repair that now needs to be repaired again on the main pothole and the other potholes are quickly sinking. The potholes are directly in front of my residence and are difficult to avoid when traffic is heavy, I fear I may have already sustained damage to my vehicle.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014692&type=new_cs180301154109&viewRole=,DPW000014692,Assigned,2018-12-21-6:51-pm,Pot hole close to 2103 North Ave. heading northbound.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003171&type=new_cs180226204420&viewRole=,DPU000003171,,2018-12-21-6:47-pm,Bulb is out at the top of pole in front of Club 181 on North Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014687&type=new_cs180301154109&viewRole=,DPW000014687,Assigned,2018-12-21-4:43-pm,Citizen would like to report a pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014686&type=new_cs180221194656&viewRole=,DPW000014686,Assigned,2018-12-21-4:43-pm,stump and truck of tree are still in road citizen is requesting that we removed trunk and tree trunk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014685&type=new_cs180221194656&viewRole=,DPW000014685,Assigned,2018-12-21-4:39-pm,The ctizen says that her tree in front of home needs to be Pruned.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003170&type=new_cs180226204420&viewRole=,DPU000003170,,2018-12-21-4:19-pm,4001 Virginia Rd (1) streetlight is out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000460&type=new_cs180529151322&viewRole=,RPD000000460,,2018-12-21-4:05-pm,"There is a tarp covered motorcycle that is being parked/stored on the street since July or August 2018. This bike has not moved at all. It is located on the east side of N. 26th St., across from the entrance to the Nolde Bakery Condos located at 306 N. 26th St. It is my understanding that motorized vehicles are not permitted to be stored or a parked for an extended length of time on city streets. Please investigate. Thank you."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014675&type=new_cs180301154109&viewRole=,DPW000014675,Assigned,2018-12-21-3:27-pm,Caller would like to report potholes in the left northbound lane; there is a series of potholes that need repair between Chippenham Pkwy and the River.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014673&type=new_cs180221194032&viewRole=,DPW000014673,Assigned,2018-12-21-3:18-pm,Alley Gravel Repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014663&type=new_cs180301154109&viewRole=,DPW000014663,Assigned,2018-12-21-2:31-pm,There are a lot of potholes in the alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003169&type=new_cs180221191708&viewRole=,DPU000003169,,2018-12-21-2:14-pm,Citizen would like to request a new streetlight in front of her home.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003168&type=new_cs180228212504&viewRole=,DPU000003168,Assigned,2018-12-21-2:02-pm,Caller states the drain in front of her house is clogged. She cannot see what is clogging it as it's always full of water..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014651&type=new_cs180301154109&viewRole=,DPW000014651,Assigned,2018-12-21-1:51-pm,Caller states there are multiple large deep potholes on W Laburnum starting at North Ave and going along the block.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014649&type=new_cs180301154109&viewRole=,DPW000014649,,2018-12-21-1:42-pm,There are 2 giant potholes on East Byrd Street between 9th & 10th street..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014648&type=new_cs180301154109&viewRole=,DPW000014648,Assigned,2018-12-21-1:40-pm,south bound right hand lane located on chippenham park and entering on to n hugenot rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014647&type=new_cs180301154109&viewRole=,DPW000014647,Assigned,2018-12-21-1:38-pm,report some potholes located on chippenham parkway
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014643&type=new_cs180221194032&viewRole=,DPW000014643,Assigned,2018-12-21-1:24-pm,"There are several potholes in the alley behind businesses and residential property on Hull Street. Currently, the largest hole looks like it leads to a tunnel. That entire section of the street looks dangerous to drive on because of the erosion happening underneath the surface. This is the alley on the 14th side between Hull and Bainbridge."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003167&type=new_cs180226204420&viewRole=,DPU000003167,,2018-12-21-12:51-pm,2113 Rosewood Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003166&type=new_cs180226204420&viewRole=,DPU000003166,,2018-12-21-12:48-pm,3506 N Hopkins Rd;BA 445 CA 03.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014639&type=new_cs180301154109&viewRole=,DPW000014639,,2018-12-21-12:35-pm,pot hole repair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014635&type=new_cs180221194032&viewRole=,DPW000014635,Assigned,2018-12-21-12:03-pm,Citizen states the alley is muddy now need to put more gravel the alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014633&type=new_cs180221194032&viewRole=,DPW000014633,Assigned,2018-12-21-12:01-pm,Gravel is completely gone.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014632&type=new_cs180221194656&viewRole=,DPW000014632,Assigned,2018-12-21-12:00-pm,citizen states in November 2018 a tree across the street fell on the roof of property causing damage Citizen states there is another tree from across the street is leaning toward her property again. She is afraid with rain or a strong wind tree might fall on her property again and there is a tree in front of property that is leaning too.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014631&type=new_cs180221194457&viewRole=,DPW000014631,Assigned,2018-12-21-11:57-am,Alley is blocked by overgrown bushes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003165&type=new_cs180226204420&viewRole=,DPU000003165,,2018-12-21-11:39-am,"Corner of North Huguenot @ Elm Rd, (1) Streetlight is out."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003164&type=new_cs180301150531&viewRole=,DPU000003164,Assigned,2018-12-21-10:58-am,The missing manhole cover is on the sidewalk in front of 23 W Broad St. I started calling about this last Thursday and the city has been out to assess the situation several times but it is still not resolved. Hoping I get some traction with the online system.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014621&type=new_cs180221194032&viewRole=,DPW000014621,Assigned,2018-12-21-10:33-am,Alley is muddy and has no gravel down.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014617&type=new_cs180221194656&viewRole=,DPW000014617,,2018-12-21-10:00-am,Received call from Lynwood Taylor concerning city tree blocking the road.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014614&type=new_cs180221194032&viewRole=,DPW000014614,Assigned,2018-12-21-9:51-am,"We have 3 terrible potholes at the end of both ends of my alley, and one major one in the alley A1B1."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014613&type=new_cs180301154109&viewRole=,DPW000014613,,2018-12-21-9:36-am,"The traffic circle at Bliley and Blakemore is little more than a confusing 4 way stop. There are no diverters, medians, islands, or anything to prevent drivers from cutting through or not even slowing down. Granted, RVA's drivers certainly aren't the brightest, but the circle needs to function properly or be removed.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014611&type=new_cs180220201343&viewRole=,DPW000014611,,2018-12-21-9:32-am,The 6200 block of Westower Dr is treated like a raceway. Constant speeding. Damaged mailboxes. People treat it as a cut through to bypass the light at Jahnke. Speed bumps or rumble strips would be greatly appreciated.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014609&type=new_cs180301154109&viewRole=,DPW000014609,Assigned,2018-12-21-9:20-am,Citizen states that the pothole is north bound after you get across the bridge in the left had lane.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014608&type=new_cs180301154109&viewRole=,DPW000014608,Assigned,2018-12-21-9:16-am,Huge pothole that could cause accidents or damage to vehicles...actually btw Max & dinwiddie on commerce A1B1.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000459&type=new_cs180327173306&viewRole=,RPD000000459,,2018-12-21-9:11-am,illegal dumping the residence are 3200 Stuart ave is dumping the trash at 402 N Cleveland street because the do not have cans and they are not adjacent to an alley ..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014607&type=new_cs180301154109&viewRole=,DPW000014607,Assigned,2018-12-21-9:01-am,"Citizen states there is a large pot hole that her car hit, she stated she did a see a cone out but it wasn't near the pot hole."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014606&type=new_cs180301154109&viewRole=,DPW000014606,Assigned,2018-12-21-8:48-am,Pot hole and crumbling pavement.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014605&type=new_cs180221194656&viewRole=,DPW000014605,Assigned,2018-12-21-8:47-am,citizen called to state that tree has fallen outside of his home and is uprooted and lying in the street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014602&type=new_cs180301154109&viewRole=,DPW000014602,Assigned,2018-12-21-8:19-am,Heavy equipment has damaged the land btw the sidewalk and the street...pictures attached. A1B1.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014601&type=new_cs180221194656&viewRole=,DPW000014601,Assigned,2018-12-21-8:16-am,Tree has fallen and is partially in road and across sidewalk.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014600&type=new_cs180221194656&viewRole=,DPW000014600,Assigned,2018-12-21-8:11-am,Communications called stating there was an accident and a city tree was hit. Communications stated the tree needed attention immediately..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003163&type=new_cs180301142929&viewRole=,DPU000003163,Assigned,2018-12-21-8:09-am,Storm water does not drain for days after any amount of rain. Blocking sidewalks on both streets. This issue has been reported repeatedly without any changes for about one year. This is a dangerous and unhealthy problem.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014596&type=new_cs180301154109&viewRole=,DPW000014596,Assigned,2018-12-21-7:12-am,Northbound Westmoreland St. between Leonard Parkway & Patterson Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014595&type=new_cs180301154109&viewRole=,DPW000014595,Assigned,2018-12-21-7:10-am,Southwest corner of Grove Ave. & Malvern Ave. Eastbound lane.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003162&type=new_cs180301153010&viewRole=,DPU000003162,Assigned,2018-12-20-9:44-pm,See photo. Location is eastbound lane of Williamsburg Ave just west of Orleans St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014592&type=new_cs180221194032&viewRole=,DPW000014592,Assigned,2018-12-20-5:20-pm,"Citizen states there is a hole on the side of her home, she is staying the hole needs to be fixed soon because someone could fall and hurt themselves."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003160&type=new_cs180228212504&viewRole=,DPU000003160,Assigned,2018-12-20-4:11-pm,storm drain is seriously clogged and backed up. The water approaches the appartment on the corner during heavy rains. I have reported this 3 other times..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014588&type=new_cs180301154109&viewRole=,DPW000014588,Assigned,2018-12-20-4:11-pm,The Citizen says there are 2 big potholes in the 1100 block.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003159&type=new_cs180228212904&viewRole=,DPU000003159,Assigned,2018-12-20-4:04-pm,wants a ticket created in reference to his clogged storm drain there's alot of things in the drain.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014578&type=new_cs180221192758&viewRole=,DPW000014578,Assigned,2018-12-20-3:18-pm,Nobody’s garbage on Lexington was picked this week.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014577&type=new_cs180220201343&viewRole=,DPW000014577,Assigned,2018-12-20-3:16-pm,Citizen is requesting to have a handicap ramp put in front of his home. His mom is in a wheel chair.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003158&type=new_cs180226204420&viewRole=,DPU000003158,,2018-12-20-3:13-pm,Behind in the alley of 1431 Mechaniscville Tpke.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014573&type=new_cs180301154109&viewRole=,DPW000014573,Assigned,2018-12-20-2:57-pm,Pothole is reopening.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003157&type=new_cs180228155543&viewRole=,DPU000003157,Assigned,2018-12-20-1:46-pm,There is a large hole that opened in the alleyway. Worker says that is it about 36 inches.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014561&type=new_cs180301154109&viewRole=,DPW000014561,Assigned,2018-12-20-1:45-pm,The Belvidere st and Main st intersection sidewalks are really uneven with the road and create a huge bump..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014560&type=new_cs180220201343&viewRole=,DPW000014560,,2018-12-20-1:43-pm,"THE PAVEMENT ON THE MARTIN LUTHER KING BRIDGE NEEDS TO BE RESURFACED. THE IS A HUGE BUMP RIGHT AT THE ENTRANCE ONTO OR OFF OF THE BRIDGE AT MARTIN LUTHER KING BLVD. THE BUSES, SOMETIMES DRIVE SLOWLY, BUT THEN SOMETIMES THEY FORGET. THIS IS A MAJOR PASSAGEWAY AND SOMETHING NEEDS TO BE DONE, AS SOON AS POSSIBLE. IF THIS IS IN A 'DIFFERENT' AREA, THIS PROBLEM WOULD HAVE BEEN FIXED. THANK YOU!."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014559&type=new_cs180221190731&viewRole=,DPW000014559,Assigned,2018-12-20-1:40-pm,"When EB Cary St. traffic has green signal, right-turning SB-facing traffic also has green signal, giving them right-of-way; plus, intersection is too small for successful u-turn.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003156&type=new_cs180228212504&viewRole=,DPU000003156,Assigned,2018-12-20-1:10-pm,basin clogged with leaves needs to be cleaned.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014552&type=new_cs180301154109&viewRole=,DPW000014552,Assigned,2018-12-20-12:59-pm,"There are too many potholes in our city to count. However, the GIANT crater on Forest Hill in front of the 7-11 (Hathaway Rd) needs to be fixed asap. Someone is going to destroy their car, and possibly lose control and cause an accident.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014550&type=new_cs180221192758&viewRole=,DPW000014550,Assigned,2018-12-20-12:55-pm,Storm debris. Branches.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014549&type=new_cs180221194656&viewRole=,DPW000014549,Assigned,2018-12-20-12:43-pm,The branches are hanging down low near my walkway and it requires me to duck to get to my walkway or i don’t park in front of my home so I won’t have to walk through the branches.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014547&type=new_cs180301154109&viewRole=,DPW000014547,,2018-12-20-12:28-pm,Pot hole at this location. Foot Deep all around.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014543&type=new_cs180301154109&viewRole=,DPW000014543,,2018-12-20-12:07-pm,citizen called to request that we come and pick up the white barrels that we left in front of his home.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014532&type=new_cs180301154109&viewRole=,DPW000014532,,2018-12-20-11:31-am,Resident is calling in because there are potholes in this area and she is stating that they are very serious pot holes that are going to bust someone tires and cause serious damage to someone car.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014531&type=new_cs180301154109&viewRole=,DPW000014531,Assigned,2018-12-20-11:15-am,huge pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014530&type=new_cs180301154109&viewRole=,DPW000014530,Assigned,2018-12-20-11:08-am,Huge pothole on the 700th block of 1st street.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003155&type=new_cs180228212904&viewRole=,DPU000003155,Assigned,2018-12-20-11:05-am,"On the southern leg of this intersection, I have observed water leaking from the main for the last 3 days. Right at the manhole cover labeled 'water'."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014529&type=new_cs180221194032&viewRole=,DPW000014529,Assigned,2018-12-20-11:05-am,Citizen states there are many pot holes in alley and is requesting the whole be re paved.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014528&type=new_cs180221194656&viewRole=,DPW000014528,Assigned,2018-12-20-11:03-am,It has been over a year now that I have been calling the City of Richmond to have the trees on the 3300 block of Edgewood Ave trimmed and cut back. To make a long story short the limbs are falling down after every rain or heavy wind that blows. I even had a tree branch fall on one of my vehicles and it was declared a total lost. Any assistance your office can provide would be greatly appreciated. If you want to discuss in more detail please give me a call at 804-339-5911.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014527&type=new_cs180221192758&viewRole=,DPW000014527,Assigned,2018-12-20-11:03-am,couches are stack up by the dump and couple of vacuum cleaners as wells.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014526&type=new_cs180221192758&viewRole=,DPW000014526,Assigned,2018-12-20-11:02-am,"Illegal dumping of upholstered furniture, bedding, and other debris in the alley behind 527 North Belmont Ave."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014525&type=new_cs180221194656&viewRole=,DPW000014525,Assigned,2018-12-20-11:00-am,. The resident indicated they have called on numerous occasions for a tree assessment. They believe the tree is dead. A1B1.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003154&type=new_cs180226204420&viewRole=,DPU000003154,,2018-12-20-10:55-am,In the alley way (1) streetlight is out. Behind 1902 Woodbine Rd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014524&type=new_cs180301154109&viewRole=,DPW000014524,Assigned,2018-12-20-10:52-am,citizen states several potholes in alley behind property.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014522&type=new_cs180301154109&viewRole=,DPW000014522,Assigned,2018-12-20-10:44-am,2 to 3 pothole on the road in between Vernable and Broad on 18th at.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000458&type=new_cs180529151322&viewRole=,RPD000000458,,2018-12-20-10:41-am,"Parking issue concern because a car is parked along the street illegally over a month with flat tires, and a broken window and it's taken up two parking spaces...corner of 2nd and E. Clay St."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000001947&type=new_cs180227191811&viewRole=,PDR000001947,Assigned,2018-12-20-10:36-am,Citizen would like to have 'sell your house' sign taken down.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003153&type=new_cs180228212504&viewRole=,DPU000003153,Assigned,2018-12-20-10:24-am,Basin needs to be cleaned out. it is in the Alley.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014519&type=new_cs180301154109&viewRole=,DPW000014519,Assigned,2018-12-20-10:13-am,1large pot before you get on interstate 95.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014516&type=new_cs180221194656&viewRole=,DPW000014516,Assigned,2018-12-20-10:11-am,There is a business needs their tree trimmed to have a new sign put in.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014515&type=new_cs180301154109&viewRole=,DPW000014515,Assigned,2018-12-20-10:10-am,Pot hole at this location and its a pretty big pot hole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014514&type=new_cs180301154109&viewRole=,DPW000014514,Assigned,2018-12-20-10:10-am,citizen states there are several potholes from 4400 -4700 block Walmsley Blvd.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014511&type=new_cs180221190731&viewRole=,DPW000014511,,2018-12-20-10:00-am,on 9th street in front of the two entry door. needs to be a loading zone no parking sign.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014510&type=new_cs180221192758&viewRole=,DPW000014510,Assigned,2018-12-20-9:58-am,"This request was submitted several times under SeeClickFix by tenants and as request # DPW000013299 by Code Enforcement on December 2nd. Alleyway, rear of attached rental buildings: 519-527 N Belmont. Location missed 2 bulk pick- ups since then and debris remains. Can someone remove, please? Pile has been there since July and is growing. Thank you."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003152&type=new_cs180226204420&viewRole=,DPU000003152,,2018-12-20-9:57-am,There is a light out.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014508&type=new_cs180221194423&viewRole=,DPW000014508,,2018-12-20-9:56-am,no parking sign was stolen and it was where the trash was collected. so now people are parking there and trash is hard to be collected.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014503&type=new_cs180301154109&viewRole=,DPW000014503,,2018-12-20-9:38-am,Pothole in the left turn lane at the traffic light on Hermitage for when you turn left onto Robin Hood Road. Motel is to your left. RVA Financial is to your right.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014500&type=new_cs180221194032&viewRole=,DPW000014500,Assigned,2018-12-20-9:24-am,alley needs regaveling.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014497&type=new_cs180301154109&viewRole=,DPW000014497,Assigned,2018-12-20-9:09-am,Please repair large pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014496&type=new_cs180221194032&viewRole=,DPW000014496,Assigned,2018-12-20-9:07-am,Many low spots and lots of mud. Causing damage to sheds and anything that can be splashed.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003151&type=new_cs180226204420&viewRole=,DPU000003151,,2018-12-20-8:24-am,(1) lamp light not working and tree limbs need to be trim @ 2701 E Main St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003150&type=new_cs180226204420&viewRole=,DPU000003150,,2018-12-20-8:16-am,(1) Streetlight out in front of 2511 2nd Ave.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014489&type=new_cs180301154109&viewRole=,DPW000014489,Assigned,2018-12-20-8:12-am,Please repair large pothole.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003149&type=new_cs180227203302&viewRole=,DPU000003149,,2018-12-19-11:57-pm,Light is annoying bright. Shines brightly into window. Bright light throws off a shading that makes it difficult to see criminal activity. Sodium vapor was much better.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014487&type=new_cs180301154109&viewRole=,DPW000014487,Assigned,2018-12-19-10:55-pm,The Cary st and Belvidere st intersection sidewalk is extremely uneven with the road..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014486&type=new_cs180301154109&viewRole=,DPW000014486,Assigned,2018-12-19-10:52-pm,Smallish but deep pothole on Ownby Lane right near the intersection of Ownby Lane & Hermitage Road. Blew out my tire & may have damaged my rim (have to get it to repair shop to determine).
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014485&type=new_cs180221192758&viewRole=,DPW000014485,Assigned,2018-12-19-10:26-pm,The city trimmed the bushes around the pool and the tennis court but left the cut branches on the ground.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003148&type=new_cs180226204420&viewRole=,DPU000003148,,2018-12-19-8:50-pm,Light in alley behind 4309/4311 Park is intermittent.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000003147&type=new_cs180226204420&viewRole=,DPU000003147,,2018-12-19-8:26-pm,"Street light to the left, facing the house.."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014479&type=new_cs180221192758&viewRole=,DPW000014479,Assigned,2018-12-19-6:45-pm,Requesting new trashcan. i believe mine was taken since the collector support bar on can is gone. trashcan placed out back in collection day this past Tuesday 12-18-18 and was not out there when i got home. checked up and down alley not to be found. thanks.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014478&type=new_cs180301154109&viewRole=,DPW000014478,Assigned,2018-12-19-6:31-pm,Lane/Road markings need to be repainted. In 200 Block of N. 6th St..
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014477&type=new_cs180301154109&viewRole=,DPW000014477,Assigned,2018-12-19-5:57-pm,"The pothole is near the 7-11 at the corner of Hathaway and Forest Hill Ave. The pothole is about 2 feet across. I asked a coworker who stood next to it how deep it was. He estimated about 1 foot. This pothole could serious damage a car if it fell in it. On my way on 12/19, I saw the pothole was repaired."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014472&type=new_cs180221194423&viewRole=,DPW000014472,Assigned,2018-12-19-4:37-pm,Stop sign stolen. now cars are running the stop sign.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014470&type=new_cs180221194251&viewRole=,DPW000014470,,2018-12-19-4:11-pm,Streetlight was hit in car accident pole is down 3522 W Cary St.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000457&type=new_cs180529151322&viewRole=,RPD000000457,,2018-12-19-4:05-pm,Citizen states there is a large commercial truck parked on a narrow residential street with sign Commercial Residential Renovation; also a black antique vehicle with a flat tire.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000456&type=new_cs180529151322&viewRole=,RPD000000456,,2018-12-19-3:53-pm,Caller states vehicle is on the side of the house on the street. Silver vehicle - no license plates or inspection sticker.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014466&type=new_cs180301154109&viewRole=,DPW000014466,Assigned,2018-12-19-3:41-pm,Citizen requests sidewalk repair; concrete is broken.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014463&type=new_cs180221194032&viewRole=,DPW000014463,Assigned,2018-12-19-3:36-pm,Citizen states that the alley needs repair; it has potholes.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014461&type=new_cs180221194032&viewRole=,DPW000014461,Assigned,2018-12-19-3:31-pm,"Resident is calling in because vehicles are coming through the alley and causing damage to her property when cars drive through, she feels like the alley is too small and there is not enough room for cars to get through, a city vehicle came through and there was about $1800 in damages. She would like for someone to come out too see if the alley needs to be closed up because she doesnt want any more damage on her property because this time she had serious damage to her fence."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014458&type=new_cs180301154109&viewRole=,DPW000014458,Assigned,2018-12-19-3:13-pm,Risk Management was notified that a trip & fall hazard is present in front of 2120 Venable St. Multiple bricks in the sidewalk have become displaced due to damage caused by tree roots.
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014452&type=new_cs180221194423&viewRole=,DPW000014452,,2018-12-19-2:51-pm,"Resident is calling in because there has been a detour sign on their block for a couple of months but there is no construction going on,."
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000014448&type=new_cs180221194656&viewRole=,DPW000014448,Assigned,2018-12-19-2:42-pm,Tree branch has fallen on someone's car. Trees on street are overgrown.
