Lat,Lon,CASE_REFERENCE,ADDRESS,City,State,COUNCIL,NEIGHBORHOOD,PRECINCT,NSA
37.5244281851777,-77.4370010795414,101000019216,0 E 4th St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5244281851777,-77.4370010795414,101000019763,0 E 4th St Ste 28,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5269422436638,-77.435118215537,254396-101000103094,1 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5236687452399,-77.433070293491,101000027136,100 Everett St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5262253518596,-77.4353563550564,101000010079,100 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5262253518596,-77.4353563550564,101000023501,100 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5243367628166,-77.4413208485114,101000003240,101 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5172543545378,-77.4307396603982,101000090315,1001 E 4th St,Richmond,VA,6,Old Town Manchester,1,Old South-4
37.5142098394452,-77.4335072064006,222823-101000075387,1010-1098 Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-4
37.5260382506358,-77.4357705569433,101000062370,102 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5260382506358,-77.4357705569433,101000092827,102 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5260382506358,-77.4357705569433,101000107562,102 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5260382506358,-77.4357705569433,101000107809,102 Hull St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5220488029677,-77.4300475945613,101000063920,12 A Maury St,Richmond,VA,6,Old Town Manchester,1,Old South-4
37.5240231899965,-77.440489491266,101000017133,15 W 7th St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5240231899965,-77.440489491266,101000094328,15 W 7th St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5240231899965,-77.440489491266,101000038512,15 W 7th St,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246428499128,-77.4422733604183,270466-101000111881,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246708864082,-77.4421585101048,101000024788,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246708864082,-77.4421585101048,101000043358,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246708864082,-77.4421585101048,101000043359,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246708864082,-77.4421585101048,101000044757,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246708864082,-77.4421585101048,101000047611,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
37.5246708864082,-77.4421585101048,101000061332,151 W Commerce Road,Richmond,VA,6,Old Town Manchester,1,Old South-1
